query_export_key	query_node_id	query_feature_id	query_featurelist_feature_id	query_scans	query_label	query_raw_name	hit_rank	hit_spectral_score	hit_matches	hit_precursor_mz	hit_raw_name	hit_CHARGE	hit_COLLISION_ENERGY	hit_FEATURELIST_FEATURE_ID	hit_FEATURE_ID	hit_FEATURE_MS1_HEIGHT	hit_FILENAME	hit_FRAGMENTATION_METHOD	hit_IONMODE	hit_ISOLATION_WINDOW	hit_MERGED_ACROSS_N_SAMPLES	hit_MSLEVEL	hit_NUM PEAKS	hit_PEPMASS	hit_RTINSECONDS	hit_SCANS	hit_SOURCE_SCAN_USI	hit_SPECTYPE
562	561	562	Aligned feature list peak gap-filled:562	562	n562	562	5	0.99733031	31	273.076300	788	1	[30.0]	Aligned feature list peak gap-filled:788	788	4.769E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	47	273.0763	235.72	788	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2883"]	SINGLE_SCAN
562	561	562	Aligned feature list peak gap-filled:562	562	n562	562	6	0.99089683	24	273.075880	641	1	[30.0]	Aligned feature list peak gap-filled:641	641	8.175E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	46	273.07588	198.80	641	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2420"]	SINGLE_SCAN
562	561	562	Aligned feature list peak gap-filled:562	562	n562	562	7	0.99088818	23	273.076160	700	1	[30.0]	Aligned feature list peak gap-filled:700	700	7.186E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	44	273.07616	217.29	700	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2660"]	SINGLE_SCAN
562	561	562	Aligned feature list peak gap-filled:562	562	n562	562	8	0.97276704	24	273.076360	886	1	[30.0]	Aligned feature list peak gap-filled:886	886	1.398E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	42	273.07636	267.83	886	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3278"]	SINGLE_SCAN
563	562	563	Aligned feature list peak gap-filled:563	563	n563	563	1	1.00000000	137	743.240190	563	1	[30.0]	Aligned feature list peak gap-filled:563	563	1.757E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	137	743.24019	172.75	563	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2099"]	SINGLE_SCAN
564	563	564	Aligned feature list peak gap-filled:564	564	n564	564	1	1.00000000	44	765.222140	564	1	[30.0]	Aligned feature list peak gap-filled:564	564	1.059E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	44	765.22214	172.75	564	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2104"]	SINGLE_SCAN
565	564	565	Aligned feature list peak gap-filled:565	565	n565	565	1	1.00000000	73	210.149280	565	1	[30.0]	Aligned feature list peak gap-filled:565	565	2.17E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	73	210.14928	172.93	565	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2093"]	SINGLE_SCAN
566	565	566	Aligned feature list peak gap-filled:566	566	n566	566	1	1.00000000	44	217.049980	566	1	[30.0]	Aligned feature list peak gap-filled:566	566	8.44E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	44	217.04998	174.20	566	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2138"]	SINGLE_SCAN
567	566	567	Aligned feature list peak gap-filled:567	567	n567	567	1	1.00000000	52	235.060620	567	1	[30.0]	Aligned feature list peak gap-filled:567	567	2.259E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	52	235.06062	174.20	567	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2132"]	SINGLE_SCAN
568	567	568	Aligned feature list peak gap-filled:568	568	n568	568	1	1.00000000	88	252.087120	568	1	[30.0]	Aligned feature list peak gap-filled:568	568	2.265E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	88	252.08712	174.20	568	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2112"]	SINGLE_SCAN
569	568	569	Aligned feature list peak gap-filled:569	569	n569	569	1	1.00000000	30	257.042450	569	1	[30.0]	Aligned feature list peak gap-filled:569	569	3.772E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	30	257.04245	174.20	569	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2117"]	SINGLE_SCAN
569	568	569	Aligned feature list peak gap-filled:569	569	n569	569	2	0.97676535	8	257.042450	631	1	[30.0]	Aligned feature list peak gap-filled:631	631	3.812E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	40	257.04245	196.40	631	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2387"]	SINGLE_SCAN
569	568	569	Aligned feature list peak gap-filled:569	569	n569	569	3	0.97616094	7	257.042450	513	1	[30.0]	Aligned feature list peak gap-filled:513	513	1.783E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	34	257.04245	147.93	513	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:1799"]	SINGLE_SCAN
569	568	569	Aligned feature list peak gap-filled:569	569	n569	569	4	0.97453960	9	257.042600	619	1	[30.0]	Aligned feature list peak gap-filled:619	619	1.834E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	30	257.0426	189.48	619	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2303"]	SINGLE_SCAN
570	569	570	Aligned feature list peak gap-filled:570	570	n570	570	1	1.00000000	56	162.091620	570	1	[30.0]	Aligned feature list peak gap-filled:570	570	9.874E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	56	162.09162	174.31	570	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2118"]	SINGLE_SCAN
570	569	570	Aligned feature list peak gap-filled:570	570	n570	570	2	0.98947535	22	162.091880	755	1	[30.0]	Aligned feature list peak gap-filled:755	755	7.946E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	44	162.09188	224.74	755	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:2674"]	SINGLE_SCAN
570	569	570	Aligned feature list peak gap-filled:570	570	n570	570	3	0.98638769	26	162.091710	899	1	[30.0]	Aligned feature list peak gap-filled:899	899	5.486E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	49	162.09171	274.71	899	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:3257"]	SINGLE_SCAN
571	570	571	Aligned feature list peak gap-filled:571	571	n571	571	1	1.00000000	33	180.102200	571	1	[30.0]	Aligned feature list peak gap-filled:571	571	3.067E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	33	180.1022	174.31	571	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2132"]	SINGLE_SCAN
572	571	572	Aligned feature list peak gap-filled:572	572	n572	572	1	1.00000000	56	189.055090	572	1	[30.0]	Aligned feature list peak gap-filled:572	572	5.701E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	56	189.05509	174.68	572	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2139"]	SINGLE_SCAN
572	571	572	Aligned feature list peak gap-filled:572	572	n572	572	2	0.90250717	8	189.102710	398	1	[30.0]	Aligned feature list peak gap-filled:398	398	9.214E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	49	189.10271	100.06	398	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:1204"]	SINGLE_SCAN
573	572	573	Aligned feature list peak gap-filled:573	573	n573	573	1	1.00000000	26	124.112390	573		[30.0]	Aligned feature list peak gap-filled:573	573	1.182E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	26	124.11239	174.85	573	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2116"]	SINGLE_SCAN
573	572	573	Aligned feature list peak gap-filled:573	573	n573	573	2	0.99803288	13	124.112400	307		[30.0]	Aligned feature list peak gap-filled:307	307	1.287E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	25	124.1124	80.38	307	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:974"]	SINGLE_SCAN
573	572	573	Aligned feature list peak gap-filled:573	573	n573	573	3	0.97590274	17	124.112490	547	1	[30.0]	Aligned feature list peak gap-filled:547	547	8.609E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	33	124.11249	165.95	547	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2031"]	SINGLE_SCAN
573	572	573	Aligned feature list peak gap-filled:573	573	n573	573	4	0.97144450	13	124.112400	73	1	[30.0]	Aligned feature list peak gap-filled:73	73	3.107E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	28	124.1124	28.66	73	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:336"]	SINGLE_SCAN
574	573	574	Aligned feature list peak gap-filled:574	574	n574	574	1	1.00000000	30	224.164570	574	1	[30.0]	Aligned feature list peak gap-filled:574	574	1.005E9	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	30	224.16457	174.85	574	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:2096"]	SINGLE_SCAN
574	573	574	Aligned feature list peak gap-filled:574	574	n574	574	2	0.99869627	11	224.130540	592	1	[30.0]	Aligned feature list peak gap-filled:592	592	3.024E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	32	224.13054	177.54	592	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2152"]	SINGLE_SCAN
574	573	574	Aligned feature list peak gap-filled:574	574	n574	574	3	0.87565614	10	224.164830	549	1	[30.0]	Aligned feature list peak gap-filled:549	549	1.856E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	28	224.16483	166.19	549	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2024"]	SINGLE_SCAN
575	574	575	Aligned feature list peak gap-filled:575	575	n575	575	1	1.00000000	69	226.179860	575	1	[30.0]	Aligned feature list peak gap-filled:575	575	6.492E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	69	226.17986	174.85	575	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2092"]	SINGLE_SCAN
575	574	575	Aligned feature list peak gap-filled:575	575	n575	575	2	0.94622485	11	226.180430	611	1	[30.0]	Aligned feature list peak gap-filled:611	611	2.152E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	31	226.18043	188.13	611	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2300"]	SINGLE_SCAN
576	575	576	Aligned feature list peak gap-filled:576	576	n576	576	1	1.00000000	65	207.065650	576	1	[30.0]	Aligned feature list peak gap-filled:576	576	6.263E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	65	207.06565	175.16	576	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2140"]	SINGLE_SCAN
576	575	576	Aligned feature list peak gap-filled:576	576	n576	576	2	0.96793397	20	207.065670	679	1	[30.0]	Aligned feature list peak gap-filled:679	679	9.284E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	32	207.06567	207.48	679	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2530"]	SINGLE_SCAN
576	575	576	Aligned feature list peak gap-filled:576	576	n576	576	3	0.70039496	19	207.074350	217	1	[30.0]	Aligned feature list peak gap-filled:217	217	5.02E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	58	207.07435	52.13	217	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:629"]	SINGLE_SCAN
577	576	577	Aligned feature list peak gap-filled:577	577	n577	577	1	1.00000000	74	249.112600	577	1	[30.0]	Aligned feature list peak gap-filled:577	577	2.009E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	74	249.1126	175.16	577	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2129"]	SINGLE_SCAN
578	577	578	Aligned feature list peak gap-filled:578	578	n578	578	1	1.00000000	53	267.123170	578	1	[30.0]	Aligned feature list peak gap-filled:578	578	1.204E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	53	267.12317	175.16	578	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2134"]	SINGLE_SCAN
579	578	579	Aligned feature list peak gap-filled:579	579	n579	579	1	1.00000000	61	289.071090	579	1	[30.0]	Aligned feature list peak gap-filled:579	579	1.042E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	61	289.07109	175.16	579	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2150"]	SINGLE_SCAN
580	579	580	Aligned feature list peak gap-filled:580	580	n580	580	1	1.00000000	39	391.100120	580	1	[30.0]	Aligned feature list peak gap-filled:580	580	1.293E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	39	391.10012	175.16	580	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2136"]	SINGLE_SCAN
581	580	581	Aligned feature list peak gap-filled:581	581	n581	581	1	1.00000000	71	446.202720	581	1	[30.0]	Aligned feature list peak gap-filled:581	581	6.369E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	71	446.20272	175.16	581	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2128"]	SINGLE_SCAN
582	581	582	Aligned feature list peak gap-filled:582	582	n582	582	1	1.00000000	51	451.158170	582	1	[30.0]	Aligned feature list peak gap-filled:582	582	2.313E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	51	451.15817	175.16	582	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2130"]	SINGLE_SCAN
583	582	583	Aligned feature list peak gap-filled:583	583	n583	583	1	1.00000000	87	433.113880	583	1	[30.0]	Aligned feature list peak gap-filled:583	583	1.015E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	87	433.11388	176.61	583	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2147"]	SINGLE_SCAN
584	583	584	Aligned feature list peak gap-filled:584	584	n584	584	1	1.00000000	65	438.239440	584	1	[30.0]	Aligned feature list peak gap-filled:584	584	4.206E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	65	438.23944	176.61	584	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2146"]	SINGLE_SCAN
585	584	585	Aligned feature list peak gap-filled:585	585	n585	585	1	1.00000000	34	161.060080	585	1	[30.0]	Aligned feature list peak gap-filled:585	585	2.185E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	34	161.06008	177.09	585	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2158"]	SINGLE_SCAN
585	584	585	Aligned feature list peak gap-filled:585	585	n585	585	2	0.99842233	17	161.059960	727	1	[30.0]	Aligned feature list peak gap-filled:727	727	5.64E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	36	161.05996	221.67	727	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2699"]	SINGLE_SCAN
585	584	585	Aligned feature list peak gap-filled:585	585	n585	585	3	0.99839468	20	161.060060	868	1	[30.0]	Aligned feature list peak gap-filled:868	868	1.463E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	44	161.06006	262.33	868	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3198"]	SINGLE_SCAN
585	584	585	Aligned feature list peak gap-filled:585	585	n585	585	4	0.94188678	11	161.059850	1028		[30.0]	Aligned feature list peak gap-filled:1028	1028	8.147E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	40	161.05985	310.96	1028	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3801"]	SINGLE_SCAN
586	585	586	Aligned feature list peak gap-filled:586	586	n586	586	1	1.00000000	53	203.106970	586	1	[30.0]	Aligned feature list peak gap-filled:586	586	6.745E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	53	203.10697	177.09	586	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2157"]	SINGLE_SCAN
586	585	586	Aligned feature list peak gap-filled:586	586	n586	586	2	0.99732605	34	203.107020	786	1	[30.0]	Aligned feature list peak gap-filled:786	786	1.343E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	78	203.10702	235.72	786	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2880"]	SINGLE_SCAN
586	585	586	Aligned feature list peak gap-filled:586	586	n586	586	3	0.99460886	31	203.106910	728	1	[30.0]	Aligned feature list peak gap-filled:728	728	1.081E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	53	203.10691	221.67	728	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2698"]	SINGLE_SCAN
586	585	586	Aligned feature list peak gap-filled:586	586	n586	586	4	0.99422641	26	203.070430	741		[30.0]	Aligned feature list peak gap-filled:741	741	1.063E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	49	203.07043	223.08	741	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2709"]	SINGLE_SCAN
586	585	586	Aligned feature list peak gap-filled:586	586	n586	586	5	0.99394617	29	203.107010	869	1	[30.0]	Aligned feature list peak gap-filled:869	869	4.288E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	51	203.10701	262.33	869	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3201"]	SINGLE_SCAN
586	585	586	Aligned feature list peak gap-filled:586	586	n586	586	6	0.99235603	33	203.107120	986	1	[30.0]	Aligned feature list peak gap-filled:986	986	1.151E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	88	203.10712	296.90	986	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3617"]	SINGLE_SCAN
586	585	586	Aligned feature list peak gap-filled:586	586	n586	586	7	0.97507329	36	203.107230	683	1	[30.0]	Aligned feature list peak gap-filled:683	683	1.279E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	94	203.10723	207.97	683	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2531"]	SINGLE_SCAN
587	586	587	Aligned feature list peak gap-filled:587	587	n587	587	1	1.00000000	72	263.128180	587	1	[30.0]	Aligned feature list peak gap-filled:587	587	1.518E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	72	263.12818	177.09	587	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2152"]	SINGLE_SCAN
587	586	587	Aligned feature list peak gap-filled:587	587	n587	587	2	0.99842718	34	263.128210	787	1	[30.0]	Aligned feature list peak gap-filled:787	787	4.083E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	60	263.12821	235.72	787	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2878"]	SINGLE_SCAN
587	586	587	Aligned feature list peak gap-filled:587	587	n587	587	3	0.99608192	24	263.128250	871	1	[30.0]	Aligned feature list peak gap-filled:871	871	6.208E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	45	263.12825	262.33	871	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3218"]	SINGLE_SCAN
587	586	587	Aligned feature list peak gap-filled:587	587	n587	587	4	0.99545236	33	263.128310	987	1	[30.0]	Aligned feature list peak gap-filled:987	987	2.296E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	59	263.12831	296.90	987	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:3622"]	SINGLE_SCAN
587	586	587	Aligned feature list peak gap-filled:587	587	n587	587	5	0.99524859	53	263.128010	730	1	[30.0]	Aligned feature list peak gap-filled:730	730	1.601E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	115	263.12801	221.67	730	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2693"]	SINGLE_SCAN
588	587	588	Aligned feature list peak gap-filled:588	588	n588	588	1	1.00000000	69	478.228890	588	1	[30.0]	Aligned feature list peak gap-filled:588	588	1.094E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	69	478.22889	177.09	588	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2154"]	SINGLE_SCAN
589	588	589	Aligned feature list peak gap-filled:589	589	n589	589	1	1.00000000	51	483.183850	589	1	[30.0]	Aligned feature list peak gap-filled:589	589	1.74E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	51	483.18385	177.09	589	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2153"]	SINGLE_SCAN
590	589	590	Aligned feature list peak gap-filled:590	590	n590	590	1	1.00000000	21	134.060500	590		[30.0]	Aligned feature list peak gap-filled:590	590	6.161E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	21	134.0605	177.54	590	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2154"]	SINGLE_SCAN
590	589	590	Aligned feature list peak gap-filled:590	590	n590	590	2	0.99697906	15	134.060280	103	1	[30.0]	Aligned feature list peak gap-filled:103	103	9.587E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	48	134.06028	31.98	103	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:372"]	SINGLE_SCAN
590	589	590	Aligned feature list peak gap-filled:590	590	n590	590	3	0.99679557	8	134.060330	146	1	[30.0]	Aligned feature list peak gap-filled:146	146	3.459E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	18	134.06033	39.34	146	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:465"]	SINGLE_SCAN
590	589	590	Aligned feature list peak gap-filled:590	590	n590	590	4	0.81707363	9	134.060520	337		[30.0]	Aligned feature list peak gap-filled:337	337	2.704E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	19	134.06052	86.95	337	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:1122"]	SINGLE_SCAN
590	589	590	Aligned feature list peak gap-filled:590	590	n590	590	5	0.71795949	10	134.060460	321		[30.0]	Aligned feature list peak gap-filled:321	321	2.813E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	27	134.06046	83.03	321	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:990"]	SINGLE_SCAN
591	590	591	Aligned feature list peak gap-filled:591	591	n591	591	1	1.00000000	48	152.071120	591	1	[30.0]	Aligned feature list peak gap-filled:591	591	2.158E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	48	152.07112	177.54	591	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2176"]	SINGLE_SCAN
591	590	591	Aligned feature list peak gap-filled:591	591	n591	591	2	0.99555268	19	152.070830	106	1	[30.0]	Aligned feature list peak gap-filled:106	106	2.64E9	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	78	152.07083	31.98	106	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:371"]	SINGLE_SCAN
591	590	591	Aligned feature list peak gap-filled:591	591	n591	591	3	0.99521591	14	152.070890	147	1	[30.0]	Aligned feature list peak gap-filled:147	147	1.035E9	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	34	152.07089	39.34	147	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:464"]	SINGLE_SCAN
591	590	591	Aligned feature list peak gap-filled:591	591	n591	591	4	0.94540882	31	152.057480	135		[30.0]	Aligned feature list peak gap-filled:135	135	3.984E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	82	152.05748	37.71	135	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:438"]	SINGLE_SCAN
592	591	592	Aligned feature list peak gap-filled:592	592	n592	592	1	1.00000000	32	224.130540	592	1	[30.0]	Aligned feature list peak gap-filled:592	592	3.024E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	32	224.13054	177.54	592	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2152"]	SINGLE_SCAN
